event_date,order_datetime,store_name,products_list,total_eur,status,order_type,deposit_eur
2024-06-16,16/06/2024 15:14,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:14,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:15,Main Bar Jack Daniel's,"Birra, Birra",12,confirmed,experience,0
2024-06-16,16/06/2024 15:15,Bar Barcelo,"Bicchiere, Bicchiere, Birra, Birra",14,confirmed,experience,0
2024-06-16,16/06/2024 15:16,Main Bar Jack Daniel's,Cocktail Premium,13,confirmed,experience,0
2024-06-16,16/06/2024 15:16,Punto Food,BUN pollo,10,confirmed,experience,0
2024-06-16,16/06/2024 15:16,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Bicchiere, Bicchiere, Bicchiere, Bottiglia",30,confirmed,experience,0
2024-06-16,16/06/2024 15:16,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 15:16,Main Bar Jack Daniel's,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 15:16,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 15:17,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-06-16,16/06/2024 15:17,Punto Food,"Gyoza, Patatine",14,confirmed,experience,0
2024-06-16,16/06/2024 15:17,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:17,Main Bar Jack Daniel's,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 15:17,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 15:17,Punto Food,Gyoza,8,confirmed,experience,0
2024-06-16,16/06/2024 15:17,Bar Barcelo,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 15:18,Punto Food,Gyoza,8,confirmed,experience,0
2024-06-16,16/06/2024 15:18,Main Bar Jack Daniel's,Bottiglia,25,confirmed,experience,0
2024-06-16,16/06/2024 15:18,Main Bar Jack Daniel's,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 15:18,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Sprtiz, Sprtiz",22,confirmed,experience,0
2024-06-16,16/06/2024 15:18,Main Bar Jack Daniel's,"Acqua, Acqua",4,confirmed,experience,0
2024-06-16,16/06/2024 15:18,Punto Food,"Frutta, Patatine",12,confirmed,experience,0
2024-06-16,16/06/2024 15:19,Main Bar Jack Daniel's,Acqua,2,confirmed,experience,0
2024-06-16,16/06/2024 15:20,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 15:20,Main Bar Jack Daniel's,"Acqua, Bicchiere, Sprtiz",13,confirmed,experience,0
2024-06-16,16/06/2024 15:20,Main Bar Jack Daniel's,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 15:20,Punto Food,BUN manzo,10,confirmed,experience,0
2024-06-16,16/06/2024 15:20,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-06-16,16/06/2024 15:20,Main Bar Jack Daniel's,"Bicchiere, Vino e bolle",7,confirmed,experience,0
2024-06-16,16/06/2024 15:20,Punto Food,BUN manzo,10,confirmed,experience,0
2024-06-16,16/06/2024 15:20,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 15:21,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-06-16,16/06/2024 15:21,Main Bar Jack Daniel's,"Bicchiere, Cocktail, Cocktail",21,confirmed,experience,0
2024-06-16,16/06/2024 15:21,Punto Food,Patatine,6,confirmed,experience,0
2024-06-16,16/06/2024 15:21,Punto Food,"Patatine, Poke pollo",16,confirmed,experience,0
2024-06-16,16/06/2024 15:22,Punto Food,Patatine,6,confirmed,experience,0
2024-06-16,16/06/2024 15:22,Main Bar Jack Daniel's,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 15:22,Main Bar Jack Daniel's,Bottiglia,25,confirmed,experience,0
2024-06-16,16/06/2024 15:22,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 15:23,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Gin Tonic, Gin Tonic",22,confirmed,experience,0
2024-06-16,16/06/2024 15:23,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Bicchiere, Cocktail",13,confirmed,experience,0
2024-06-16,16/06/2024 15:23,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-06-16,16/06/2024 15:23,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 15:23,Main Bar Jack Daniel's,"Gin Tonic, Sprtiz",20,confirmed,experience,0
2024-06-16,16/06/2024 15:23,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Cocktail, Cocktail",22,confirmed,experience,0
2024-06-16,16/06/2024 15:23,Main Bar Jack Daniel's,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 15:24,Bar Barcelo,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 15:24,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:24,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:24,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Birra, Birra",14,confirmed,experience,0
2024-06-16,16/06/2024 15:24,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-06-16,16/06/2024 15:24,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Bicchiere, Sprtiz, Sprtiz, Sprtiz",33,confirmed,experience,0
2024-06-16,16/06/2024 15:24,Main Bar Jack Daniel's,"Bicchiere, Cocktail, Cocktail, Cocktail, Cocktail",41,confirmed,experience,0
2024-06-16,16/06/2024 15:25,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-06-16,16/06/2024 15:25,Bar Barcelo,"Birra, Birra",12,confirmed,experience,0
2024-06-16,16/06/2024 15:25,Main Bar Jack Daniel's,Bottiglia,25,confirmed,experience,0
2024-06-16,16/06/2024 15:25,Main Bar Jack Daniel's,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 15:26,Bar Barcelo,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 15:26,Main Bar Jack Daniel's,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 15:26,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-06-16,16/06/2024 15:26,Main Bar Jack Daniel's,Bottiglia,25,confirmed,experience,0
2024-06-16,16/06/2024 15:26,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 15:26,Main Bar Jack Daniel's,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 15:26,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 15:26,Punto Food,Patatine,6,confirmed,experience,0
2024-06-16,16/06/2024 15:26,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Gin Tonic, Gin Tonic",22,confirmed,experience,0
2024-06-16,16/06/2024 15:26,Bar Barcelo,"Birra, Birra",12,confirmed,experience,0
2024-06-16,16/06/2024 15:27,Main Bar Jack Daniel's,"Birra, Birra",12,confirmed,experience,0
2024-06-16,16/06/2024 15:27,Main Bar Jack Daniel's,"Acqua, Bicchiere, Gin Tonic",13,confirmed,experience,0
2024-06-16,16/06/2024 15:27,Punto Food,Patatine,6,confirmed,experience,0
2024-06-16,16/06/2024 15:27,Main Bar Jack Daniel's,"Birra, Birra",12,confirmed,experience,0
2024-06-16,16/06/2024 15:28,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 15:28,Main Bar Jack Daniel's,Bicchiere,1,confirmed,experience,0
2024-06-16,16/06/2024 15:28,Main Bar Jack Daniel's,"Bicchiere, Cocktail, Sprtiz",21,confirmed,experience,0
2024-06-16,16/06/2024 15:28,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 15:29,Main Bar Jack Daniel's,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 15:29,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 15:29,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:29,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 15:29,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:30,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 15:30,Main Bar Jack Daniel's,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 15:30,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:30,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 15:30,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:31,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-06-16,16/06/2024 15:32,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:32,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Sprtiz, Sprtiz",22,confirmed,experience,0
2024-06-16,16/06/2024 15:32,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-06-16,16/06/2024 15:33,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-06-16,16/06/2024 15:33,Main Bar Jack Daniel's,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 15:34,Main Bar Jack Daniel's,"Cocktail, Cocktail",20,confirmed,experience,0
2024-06-16,16/06/2024 15:35,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Bicchiere, Bicchiere, Gin Tonic, Gin Tonic, Gin Tonic, Gin Tonic",44,confirmed,experience,0
2024-06-16,16/06/2024 15:35,Main Bar Jack Daniel's,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 15:35,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 15:35,Punto Food,BUN manzo,10,confirmed,experience,0
2024-06-16,16/06/2024 15:36,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Birra, Birra",14,confirmed,experience,0
2024-06-16,16/06/2024 15:36,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 15:36,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Soft Drink",7,confirmed,experience,0
2024-06-16,16/06/2024 15:36,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 15:37,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-06-16,16/06/2024 15:37,Main Bar Jack Daniel's,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 15:37,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Cocktail, Sprtiz",22,confirmed,experience,0
2024-06-16,16/06/2024 15:37,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:37,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:37,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Sprtiz, Sprtiz",22,confirmed,experience,0
2024-06-16,16/06/2024 15:37,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:37,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:37,Bar Barcelo,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 15:38,Punto Food,"Patatine, Takoyaki",14,confirmed,experience,0
2024-06-16,16/06/2024 15:39,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-06-16,16/06/2024 15:39,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 15:39,Main Bar Jack Daniel's,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 15:39,Main Bar Jack Daniel's,"Sprtiz, Sprtiz",20,confirmed,experience,0
2024-06-16,16/06/2024 15:40,Punto Food,"Gyoza, Patatine, Takoyaki",22,confirmed,experience,0
2024-06-16,16/06/2024 15:40,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-06-16,16/06/2024 15:40,Main Bar Jack Daniel's,"Sprtiz, Sprtiz",20,confirmed,experience,0
2024-06-16,16/06/2024 15:40,Punto Food,Gyoza,8,confirmed,experience,0
2024-06-16,16/06/2024 15:41,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-06-16,16/06/2024 15:41,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-06-16,16/06/2024 15:41,Main Bar Jack Daniel's,"Bicchiere, Birra, Birra",13,confirmed,experience,0
2024-06-16,16/06/2024 15:41,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-06-16,16/06/2024 15:42,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Bicchiere, Bicchiere, Gin Tonic, Gin Tonic, Gin Tonic, Gin Tonic, Soft Drink",49,confirmed,experience,0
2024-06-16,16/06/2024 15:42,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 15:42,Main Bar Jack Daniel's,"Sprtiz, Sprtiz",20,confirmed,experience,0
2024-06-16,16/06/2024 15:42,Bar Gin No.3,"Bicchiere, No.3 TONIC, No.3 TONIC",27,confirmed,experience,0
2024-06-16,16/06/2024 15:42,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-06-16,16/06/2024 15:43,Main Bar Jack Daniel's,"Acqua, Bicchiere, Soft Drink",8,confirmed,experience,0
2024-06-16,16/06/2024 15:43,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-06-16,16/06/2024 15:43,Main Bar Jack Daniel's,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 15:43,Punto Food,Patatine,6,confirmed,experience,0
2024-06-16,16/06/2024 15:44,Punto Food,Patatine,6,confirmed,experience,0
2024-06-16,16/06/2024 15:44,Main Bar Jack Daniel's,"Bicchiere, Bottiglia",26,confirmed,experience,0
2024-06-16,16/06/2024 15:44,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-06-16,16/06/2024 15:44,Main Bar Jack Daniel's,Bicchiere,1,confirmed,experience,0
2024-06-16,16/06/2024 15:44,Main Bar Jack Daniel's,Bicchiere,1,confirmed,experience,0
2024-06-16,16/06/2024 15:44,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Bicchiere, Bottiglia",28,confirmed,experience,0
2024-06-16,16/06/2024 15:44,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Sprtiz, Sprtiz",22,confirmed,experience,0
2024-06-16,16/06/2024 15:45,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:45,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-06-16,16/06/2024 15:45,Main Bar Jack Daniel's,"Gin Tonic, Gin Tonic",20,confirmed,experience,0
2024-06-16,16/06/2024 15:45,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-06-16,16/06/2024 15:45,Punto Food,Patatine,6,confirmed,experience,0
2024-06-16,16/06/2024 15:45,Main Bar Jack Daniel's,Bottiglia,25,confirmed,experience,0
2024-06-16,16/06/2024 15:46,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-06-16,16/06/2024 15:46,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:46,Main Bar Jack Daniel's,"Vino e bolle, Vino e bolle",12,confirmed,experience,0
2024-06-16,16/06/2024 15:46,Main Bar Jack Daniel's,Bottiglia,25,confirmed,experience,0
2024-06-16,16/06/2024 15:47,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-06-16,16/06/2024 15:47,Main Bar Jack Daniel's,"Cocktail Premium, Cocktail Premium",26,confirmed,experience,0
2024-06-16,16/06/2024 15:47,Main Bar Jack Daniel's,"Bicchiere, Vino e bolle",7,confirmed,experience,0
2024-06-16,16/06/2024 15:47,Bar Gin No.3,No.3 TONIC,13,confirmed,experience,0
2024-06-16,16/06/2024 15:48,Punto Food,Patatine,6,confirmed,experience,0
2024-06-16,16/06/2024 15:48,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-06-16,16/06/2024 15:48,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-06-16,16/06/2024 15:48,Bar Barcelo,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:48,Main Bar Jack Daniel's,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 15:48,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Bottiglia",27,confirmed,experience,0
2024-06-16,16/06/2024 15:48,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-06-16,16/06/2024 15:49,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 15:49,Main Bar Jack Daniel's,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 15:49,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Cocktail, Sprtiz",22,confirmed,experience,0
2024-06-16,16/06/2024 15:49,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 15:49,Bar Gin No.3,"Bicchiere, No.3 TONIC",14,confirmed,experience,0
2024-06-16,16/06/2024 15:49,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 15:49,Main Bar Jack Daniel's,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 15:49,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 15:49,Main Bar Jack Daniel's,Vino e bolle,6,confirmed,experience,0
2024-06-16,16/06/2024 15:50,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 15:50,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 15:50,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:50,Main Bar Jack Daniel's,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 15:50,Main Bar Jack Daniel's,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 15:50,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:51,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 15:51,Main Bar Jack Daniel's,Bottiglia,25,confirmed,experience,0
2024-06-16,16/06/2024 15:51,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:51,Main Bar Jack Daniel's,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 15:51,Punto Food,BUN pollo,10,confirmed,experience,0
2024-06-16,16/06/2024 15:51,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:51,Main Bar Jack Daniel's,Bottiglia,25,confirmed,experience,0
2024-06-16,16/06/2024 15:51,Main Bar Jack Daniel's,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 15:52,Main Bar Jack Daniel's,Bicchiere,1,confirmed,experience,0
2024-06-16,16/06/2024 15:52,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Birra, Birra",14,confirmed,experience,0
2024-06-16,16/06/2024 15:52,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Cocktail",12,confirmed,experience,0
2024-06-16,16/06/2024 15:52,Main Bar Jack Daniel's,"Cocktail, Gin Tonic, Gin Tonic",30,confirmed,experience,0
2024-06-16,16/06/2024 15:52,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 15:53,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-06-16,16/06/2024 15:53,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-06-16,16/06/2024 15:53,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-06-16,16/06/2024 15:53,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:53,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:53,Main Bar Jack Daniel's,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 15:53,Main Bar Jack Daniel's,"Bicchiere, Soft Drink, Sprtiz",16,confirmed,experience,0
2024-06-16,16/06/2024 15:53,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 15:54,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-06-16,16/06/2024 15:54,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-06-16,16/06/2024 15:54,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:54,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:54,Main Bar Jack Daniel's,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 15:55,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 15:55,Bar Gin No.3,"Bicchiere, No.3 MULE",14,confirmed,experience,0
2024-06-16,16/06/2024 15:55,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-06-16,16/06/2024 15:55,Main Bar Jack Daniel's,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 15:55,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Sprtiz, Sprtiz",22,confirmed,experience,0
2024-06-16,16/06/2024 15:56,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-06-16,16/06/2024 15:56,Main Bar Jack Daniel's,Bottiglia,25,confirmed,experience,0
2024-06-16,16/06/2024 15:56,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:56,Bar Barcelo,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:56,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-06-16,16/06/2024 15:56,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-06-16,16/06/2024 15:57,Bar Barcelo,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 15:57,Main Bar Jack Daniel's,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 15:57,Main Bar Jack Daniel's,"Cocktail, Cocktail",20,confirmed,experience,0
2024-06-16,16/06/2024 15:57,Main Bar Jack Daniel's,Bottiglia,25,confirmed,experience,0
2024-06-16,16/06/2024 15:57,Main Bar Jack Daniel's,"Birra, Birra",12,confirmed,experience,0
2024-06-16,16/06/2024 15:57,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 15:57,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-06-16,16/06/2024 15:57,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 15:58,Main Bar Jack Daniel's,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 15:58,Main Bar Jack Daniel's,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 15:58,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 15:58,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
